Symbol,Timestamp,DateTime,Price,Open,High,Low,Volume,ImpliedVolatility,Turnover,Source
NIFTY,1762827682044,2025-11-11T07:51:22.044,25737.72,25737.72,25789.19,25686.24,1692000,18.50,43548220087.87,YAHOO_FINANCE
NIFTY,1762827622044,2025-11-11T07:50:22.044,25736.56,25736.56,25788.03,25685.08,1693000,18.50,43571992519.05,YAHOO_FINANCE
NIFTY,1762827562044,2025-11-11T07:49:22.044,25735.41,25735.41,25786.88,25683.94,1694000,18.50,43595790315.42,YAHOO_FINANCE
NIFTY,1762827502044,2025-11-11T07:48:22.044,25734.29,25734.29,25785.75,25682.82,1695000,18.50,43619613720.01,YAHOO_FINANCE
NIFTY,1762827442044,2025-11-11T07:47:22.044,25733.17,25733.17,25784.64,25681.71,1696000,18.50,43643462973.51,YAHOO_FINANCE
NIFTY,1762827382044,2025-11-11T07:46:22.044,25732.08,25732.08,25783.54,25680.61,1697000,18.50,43667338314.25,YAHOO_FINANCE
NIFTY,1762827322044,2025-11-11T07:45:22.044,25731.00,25731.00,25782.46,25679.54,1698000,18.50,43691239978.16,YAHOO_FINANCE
NIFTY,1762827262044,2025-11-11T07:44:22.044,25729.94,25729.94,25781.40,25678.48,1699000,18.50,43715168198.76,YAHOO_FINANCE
NIFTY,1762827202044,2025-11-11T07:43:22.044,25728.90,25728.90,25780.35,25677.44,1700000,18.50,43739123207.15,YAHOO_FINANCE
NIFTY,1762827142044,2025-11-11T07:42:22.044,25727.87,25727.87,25779.32,25676.41,1701000,18.50,43763105231.92,YAHOO_FINANCE
NIFTY,1762827082044,2025-11-11T07:41:22.044,25726.86,25726.86,25778.31,25675.41,1702000,18.50,43787114499.21,YAHOO_FINANCE
NIFTY,1762827022044,2025-11-11T07:40:22.044,25725.87,25725.87,25777.32,25674.42,1703000,18.50,43811151232.61,YAHOO_FINANCE
NIFTY,1762826962044,2025-11-11T07:39:22.044,25724.89,25724.89,25776.34,25673.44,1704000,18.50,43835215653.17,YAHOO_FINANCE
NIFTY,1762826902044,2025-11-11T07:38:22.044,25723.93,25723.93,25775.38,25672.49,1705000,18.50,43859307979.37,YAHOO_FINANCE
NIFTY,1762826842044,2025-11-11T07:37:22.044,25722.99,25722.99,25774.44,25671.55,1706000,18.50,43883428427.10,YAHOO_FINANCE
NIFTY,1762826782044,2025-11-11T07:36:22.044,25722.07,25722.07,25773.52,25670.63,1707000,18.50,43907577209.61,YAHOO_FINANCE
NIFTY,1762826722044,2025-11-11T07:35:22.044,25721.17,25721.17,25772.61,25669.73,1708000,18.50,43931754537.52,YAHOO_FINANCE
NIFTY,1762826662044,2025-11-11T07:34:22.044,25720.28,25720.28,25771.72,25668.84,1709000,18.50,43955960618.78,YAHOO_FINANCE
NIFTY,1762826602044,2025-11-11T07:33:22.044,25719.41,25719.41,25770.85,25667.97,1710000,18.50,43980195658.62,YAHOO_FINANCE
NIFTY,1762826542044,2025-11-11T07:32:22.044,25718.56,25718.56,25770.00,25667.13,1711000,18.50,44004459859.57,YAHOO_FINANCE
NIFTY,1762826482044,2025-11-11T07:31:22.044,25717.73,25717.73,25769.17,25666.29,1712000,18.50,44028753421.41,YAHOO_FINANCE
NIFTY,1762826422044,2025-11-11T07:30:22.044,25716.92,25716.92,25768.35,25665.48,1713000,18.50,44053076541.16,YAHOO_FINANCE
NIFTY,1762826362044,2025-11-11T07:29:22.044,25716.12,25716.12,25767.55,25664.69,1714000,18.50,44077429413.03,YAHOO_FINANCE
NIFTY,1762826302044,2025-11-11T07:28:22.044,25715.34,25715.34,25766.77,25663.91,1715000,18.50,44101812228.44,YAHOO_FINANCE
NIFTY,1762826242044,2025-11-11T07:27:22.044,25714.58,25714.58,25766.01,25663.15,1716000,18.50,44126225175.95,YAHOO_FINANCE
NIFTY,1762826182044,2025-11-11T07:26:22.044,25713.84,25713.84,25765.27,25662.42,1717000,18.50,44150668441.28,YAHOO_FINANCE
NIFTY,1762826122044,2025-11-11T07:25:22.044,25713.12,25713.12,25764.55,25661.69,1718000,18.50,44175142207.25,YAHOO_FINANCE
NIFTY,1762826062044,2025-11-11T07:24:22.044,25712.42,25712.42,25763.84,25660.99,1719000,18.50,44199646653.80,YAHOO_FINANCE
NIFTY,1762826002044,2025-11-11T07:23:22.044,25711.73,25711.73,25763.16,25660.31,1720000,18.50,44224181957.91,YAHOO_FINANCE
NIFTY,1762825942044,2025-11-11T07:22:22.044,25711.07,25711.07,25762.49,25659.65,1721000,18.50,44248748293.65,YAHOO_FINANCE
NIFTY,1762825882044,2025-11-11T07:21:22.044,25710.42,25710.42,25761.84,25659.00,1722000,18.50,44273345832.10,YAHOO_FINANCE
NIFTY,1762825822044,2025-11-11T07:20:22.044,25709.79,25709.79,25761.21,25658.37,1723000,18.50,44297974741.35,YAHOO_FINANCE
NIFTY,1762825762044,2025-11-11T07:19:22.044,25709.19,25709.19,25760.60,25657.77,1724000,18.50,44322635186.49,YAHOO_FINANCE
NIFTY,1762825702044,2025-11-11T07:18:22.044,25708.60,25708.60,25760.01,25657.18,1725000,18.50,44347327329.58,YAHOO_FINANCE
NIFTY,1762825642044,2025-11-11T07:17:22.044,25708.03,25708.03,25759.44,25656.61,1726000,18.50,44372051329.62,YAHOO_FINANCE
NIFTY,1762825582044,2025-11-11T07:16:22.044,25707.47,25707.47,25758.89,25656.06,1727000,18.50,44396807342.55,YAHOO_FINANCE
NIFTY,1762825522044,2025-11-11T07:15:22.044,25706.94,25706.94,25758.36,25655.53,1728000,18.50,44421595521.22,YAHOO_FINANCE
NIFTY,1762825462044,2025-11-11T07:14:22.044,25706.43,25706.43,25757.84,25655.02,1729000,18.50,44446416015.37,YAHOO_FINANCE
NIFTY,1762825402044,2025-11-11T07:13:22.044,25705.94,25705.94,25757.35,25654.52,1730000,18.50,44471268971.60,YAHOO_FINANCE
NIFTY,1762825342044,2025-11-11T07:12:22.044,25705.46,25705.46,25756.87,25654.05,1731000,18.50,44496154533.39,YAHOO_FINANCE
NIFTY,1762825282044,2025-11-11T07:11:22.044,25705.01,25705.01,25756.42,25653.60,1732000,18.50,44521072841.04,YAHOO_FINANCE
NIFTY,1762825222044,2025-11-11T07:10:22.044,25704.57,25704.57,25755.98,25653.16,1733000,18.50,44546024031.66,YAHOO_FINANCE
NIFTY,1762825162044,2025-11-11T07:09:22.044,25704.16,25704.16,25755.57,25652.75,1734000,18.50,44571008239.19,YAHOO_FINANCE
NIFTY,1762825102044,2025-11-11T07:08:22.044,25703.76,25703.76,25755.17,25652.35,1735000,18.50,44596025594.33,YAHOO_FINANCE
NIFTY,1762825042044,2025-11-11T07:07:22.044,25703.38,25703.38,25754.79,25651.98,1736000,18.50,44621076224.54,YAHOO_FINANCE
NIFTY,1762824982044,2025-11-11T07:06:22.044,25703.03,25703.03,25754.43,25651.62,1737000,18.50,44646160254.05,YAHOO_FINANCE
NIFTY,1762824922044,2025-11-11T07:05:22.044,25702.69,25702.69,25754.10,25651.29,1738000,18.50,44671277803.82,YAHOO_FINANCE
NIFTY,1762824862044,2025-11-11T07:04:22.044,25702.37,25702.37,25753.78,25650.97,1739000,18.50,44696428991.51,YAHOO_FINANCE
NIFTY,1762824802044,2025-11-11T07:03:22.044,25702.08,25702.08,25753.48,25650.67,1740000,18.50,44721613931.50,YAHOO_FINANCE
NIFTY,1762824742044,2025-11-11T07:02:22.044,25701.80,25701.80,25753.20,25650.40,1741000,18.50,44746832734.86,YAHOO_FINANCE
NIFTY,1762824682044,2025-11-11T07:01:22.044,25701.54,25701.54,25752.94,25650.14,1742000,18.50,44772085509.30,YAHOO_FINANCE
NIFTY,1762824622044,2025-11-11T07:00:22.044,25701.30,25701.30,25752.71,25649.90,1743000,18.50,44797372359.22,YAHOO_FINANCE
NIFTY,1762824562044,2025-11-11T06:59:22.044,25701.09,25701.09,25752.49,25649.68,1744000,18.50,44822693385.65,YAHOO_FINANCE
NIFTY,1762824502044,2025-11-11T06:58:22.044,25700.89,25700.89,25752.29,25649.49,1745000,18.50,44848048686.25,YAHOO_FINANCE
NIFTY,1762824442044,2025-11-11T06:57:22.044,25700.71,25700.71,25752.11,25649.31,1746000,18.50,44873438355.28,YAHOO_FINANCE
NIFTY,1762824382044,2025-11-11T06:56:22.044,25700.55,25700.55,25751.95,25649.15,1747000,18.50,44898862483.63,YAHOO_FINANCE
NIFTY,1762824322044,2025-11-11T06:55:22.044,25700.41,25700.41,25751.81,25649.01,1748000,18.50,44924321158.74,YAHOO_FINANCE
NIFTY,1762824262044,2025-11-11T06:54:22.044,25700.29,25700.29,25751.69,25648.89,1749000,18.50,44949814464.66,YAHOO_FINANCE
NIFTY,1762824202044,2025-11-11T06:53:22.044,25700.20,25700.20,25751.60,25648.80,1750000,18.50,44975342481.99,YAHOO_FINANCE
NIFTY,1762824142044,2025-11-11T06:52:22.044,25700.12,25700.12,25751.52,25648.72,1751000,18.50,45000905287.87,YAHOO_FINANCE
NIFTY,1762824082044,2025-11-11T06:51:22.044,25700.06,25700.06,25751.46,25648.66,1752000,18.50,45026502955.98,YAHOO_FINANCE
NIFTY,1762824022044,2025-11-11T06:50:22.044,25700.02,25700.02,25751.42,25648.62,1753000,18.50,45052135556.56,YAHOO_FINANCE
NIFTY,1762823962044,2025-11-11T06:49:22.044,25700.00,25700.00,25751.40,25648.60,1754000,18.50,45077803156.32,YAHOO_FINANCE
NIFTY,1762823902044,2025-11-11T06:48:22.044,25700.00,25700.00,25751.40,25648.60,1755000,18.50,45103505818.50,YAHOO_FINANCE
NIFTY,1762823842044,2025-11-11T06:47:22.044,25700.02,25700.02,25751.42,25648.62,1756000,18.50,45129243602.85,YAHOO_FINANCE
NIFTY,1762823782044,2025-11-11T06:46:22.044,25700.07,25700.07,25751.47,25648.67,1757000,18.50,45155016565.56,YAHOO_FINANCE
NIFTY,1762823722044,2025-11-11T06:45:22.044,25700.13,25700.13,25751.53,25648.73,1758000,18.50,45180824759.35,YAHOO_FINANCE
NIFTY,1762823662044,2025-11-11T06:44:22.044,25700.21,25700.21,25751.61,25648.81,1759000,18.50,45206668233.37,YAHOO_FINANCE
NIFTY,1762823602044,2025-11-11T06:43:22.044,25700.31,25700.31,25751.71,25648.91,1760000,18.50,45232547033.23,YAHOO_FINANCE
NIFTY,1762823542044,2025-11-11T06:42:22.044,25700.43,25700.43,25751.83,25649.03,1761000,18.50,45258461201.01,YAHOO_FINANCE
NIFTY,1762823482044,2025-11-11T06:41:22.044,25700.57,25700.57,25751.97,25649.17,1762000,18.50,45284410775.22,YAHOO_FINANCE
NIFTY,1762823422044,2025-11-11T06:40:22.044,25700.73,25700.73,25752.14,25649.33,1763000,18.50,45310395790.79,YAHOO_FINANCE
NIFTY,1762823362044,2025-11-11T06:39:22.044,25700.92,25700.92,25752.32,25649.51,1764000,18.50,45336416279.10,YAHOO_FINANCE
NIFTY,1762823302044,2025-11-11T06:38:22.044,25701.12,25701.12,25752.52,25649.72,1765000,18.50,45362472267.93,YAHOO_FINANCE
NIFTY,1762823242044,2025-11-11T06:37:22.044,25701.34,25701.34,25752.74,25649.94,1766000,18.50,45388563781.47,YAHOO_FINANCE
NIFTY,1762823182044,2025-11-11T06:36:22.044,25701.58,25701.58,25752.98,25650.18,1767000,18.50,45414690840.34,YAHOO_FINANCE
NIFTY,1762823122044,2025-11-11T06:35:22.044,25701.84,25701.84,25753.24,25650.44,1768000,18.50,45440853461.52,YAHOO_FINANCE
NIFTY,1762823062044,2025-11-11T06:34:22.044,25702.12,25702.12,25753.53,25650.72,1769000,18.50,45467051658.43,YAHOO_FINANCE
NIFTY,1762823002044,2025-11-11T06:33:22.044,25702.42,25702.42,25753.83,25651.02,1770000,18.50,45493285440.84,YAHOO_FINANCE
NIFTY,1762822942044,2025-11-11T06:32:22.044,25702.74,25702.74,25754.15,25651.34,1771000,18.50,45519554814.91,YAHOO_FINANCE
NIFTY,1762822882044,2025-11-11T06:31:22.044,25703.08,25703.08,25754.49,25651.67,1772000,18.50,45545859783.21,YAHOO_FINANCE
NIFTY,1762822822044,2025-11-11T06:30:22.044,25703.44,25703.44,25754.85,25652.03,1773000,18.50,45572200344.64,YAHOO_FINANCE
NIFTY,1762822762044,2025-11-11T06:29:22.044,25703.82,25703.82,25755.23,25652.41,1774000,18.50,45598576494.50,YAHOO_FINANCE
NIFTY,1762822702044,2025-11-11T06:28:22.044,25704.22,25704.22,25755.63,25652.81,1775000,18.50,45624988224.44,YAHOO_FINANCE
NIFTY,1762822642044,2025-11-11T06:27:22.044,25704.64,25704.64,25756.05,25653.23,1776000,18.50,45651435522.50,YAHOO_FINANCE
NIFTY,1762822582044,2025-11-11T06:26:22.044,25705.08,25705.08,25756.49,25653.66,1777000,18.50,45677918373.05,YAHOO_FINANCE
NIFTY,1762822522044,2025-11-11T06:25:22.044,25705.53,25705.53,25756.94,25654.12,1778000,18.50,45704436756.85,YAHOO_FINANCE
NIFTY,1762822462044,2025-11-11T06:24:22.044,25706.01,25706.01,25757.42,25654.60,1779000,18.50,45730990650.98,YAHOO_FINANCE
NIFTY,1762822402044,2025-11-11T06:23:22.044,25706.51,25706.51,25757.92,25655.09,1780000,18.50,45757580028.91,YAHOO_FINANCE
NIFTY,1762822342044,2025-11-11T06:22:22.044,25707.02,25707.02,25758.44,25655.61,1781000,18.50,45784204860.45,YAHOO_FINANCE
NIFTY,1762822282044,2025-11-11T06:21:22.044,25707.56,25707.56,25758.97,25656.14,1782000,18.50,45810865111.77,YAHOO_FINANCE
NIFTY,1762822222044,2025-11-11T06:20:22.044,25708.11,25708.11,25759.53,25656.69,1783000,18.50,45837560745.37,YAHOO_FINANCE
NIFTY,1762822162044,2025-11-11T06:19:22.044,25708.68,25708.68,25760.10,25657.27,1784000,18.50,45864291720.13,YAHOO_FINANCE
NIFTY,1762822102044,2025-11-11T06:18:22.044,25709.28,25709.28,25760.69,25657.86,1785000,18.50,45891057991.28,YAHOO_FINANCE
NIFTY,1762822042044,2025-11-11T06:17:22.044,25709.89,25709.89,25761.31,25658.47,1786000,18.50,45917859510.39,YAHOO_FINANCE
NIFTY,1762821982044,2025-11-11T06:16:22.044,25710.52,25710.52,25761.94,25659.10,1787000,18.50,45944696225.39,YAHOO_FINANCE
NIFTY,1762821922044,2025-11-11T06:15:22.044,25711.17,25711.17,25762.59,25659.75,1788000,18.50,45971568080.57,YAHOO_FINANCE
NIFTY,1762821862044,2025-11-11T06:14:22.044,25711.84,25711.84,25763.26,25660.41,1789000,18.50,45998475016.59,YAHOO_FINANCE
NIFTY,1762821802044,2025-11-11T06:13:22.044,25712.52,25712.52,25763.95,25661.10,1790000,18.50,46025416970.43,YAHOO_FINANCE
NIFTY,1762821742044,2025-11-11T06:12:22.044,25713.23,25713.23,25764.66,25661.80,1791000,18.50,46052393875.48,YAHOO_FINANCE
NIFTY,1762821682044,2025-11-11T06:11:22.044,25713.95,25713.95,25765.38,25662.53,1792000,18.50,46079405661.47,YAHOO_FINANCE
NIFTY,1762821622044,2025-11-11T06:10:22.044,25714.70,25714.70,25766.13,25663.27,1793000,18.50,46106452254.51,YAHOO_FINANCE
NIFTY,1762821562044,2025-11-11T06:09:22.044,25715.46,25715.46,25766.89,25664.03,1794000,18.50,46133533577.06,YAHOO_FINANCE
NIFTY,1762821502044,2025-11-11T06:08:22.044,25716.24,25716.24,25767.67,25664.81,1795000,18.50,46160649547.98,YAHOO_FINANCE
NIFTY,1762821442044,2025-11-11T06:07:22.044,25717.04,25717.04,25768.47,25665.60,1796000,18.50,46187800082.50,YAHOO_FINANCE
NIFTY,1762821382044,2025-11-11T06:06:22.044,25717.85,25717.85,25769.29,25666.42,1797000,18.50,46214985092.26,YAHOO_FINANCE
NIFTY,1762821322044,2025-11-11T06:05:22.044,25718.69,25718.69,25770.13,25667.25,1798000,18.50,46242204485.24,YAHOO_FINANCE
NIFTY,1762821262044,2025-11-11T06:04:22.044,25719.54,25719.54,25770.98,25668.10,1799000,18.50,46269458165.87,YAHOO_FINANCE
NIFTY,1762821202044,2025-11-11T06:03:22.044,25720.41,25720.41,25771.86,25668.97,1800000,18.50,46296746034.95,YAHOO_FINANCE
NIFTY,1762821142044,2025-11-11T06:02:22.044,25721.30,25721.30,25772.75,25669.86,1801000,18.50,46324067989.70,YAHOO_FINANCE
NIFTY,1762821082044,2025-11-11T06:01:22.044,25722.21,25722.21,25773.66,25670.77,1802000,18.50,46351423923.76,YAHOO_FINANCE
NIFTY,1762821022044,2025-11-11T06:00:22.044,25723.14,25723.14,25774.58,25671.69,1803000,18.50,46378813727.17,YAHOO_FINANCE
NIFTY,1762820962044,2025-11-11T05:59:22.044,25724.08,25724.08,25775.53,25672.63,1804000,18.50,46406237286.43,YAHOO_FINANCE
NIFTY,1762820902044,2025-11-11T05:58:22.044,25725.04,25725.04,25776.49,25673.59,1805000,18.50,46433694484.46,YAHOO_FINANCE
NIFTY,1762820842044,2025-11-11T05:57:22.044,25726.02,25726.02,25777.47,25674.56,1806000,18.50,46461185200.62,YAHOO_FINANCE
NIFTY,1762820782044,2025-11-11T05:56:22.044,25727.01,25727.01,25778.47,25675.56,1807000,18.50,46488709310.75,YAHOO_FINANCE
NIFTY,1762820722044,2025-11-11T05:55:22.044,25728.02,25728.02,25779.48,25676.57,1808000,18.50,46516266687.13,YAHOO_FINANCE
NIFTY,1762820662044,2025-11-11T05:54:22.044,25729.05,25729.05,25780.51,25677.60,1809000,18.50,46543857198.52,YAHOO_FINANCE
NIFTY,1762820602044,2025-11-11T05:53:22.044,25730.10,25730.10,25781.56,25678.64,1810000,18.50,46571480710.16,YAHOO_FINANCE
NIFTY,1762820542044,2025-11-11T05:52:22.044,25731.16,25731.16,25782.63,25679.70,1811000,18.50,46599137083.79,YAHOO_FINANCE
NIFTY,1762820482044,2025-11-11T05:51:22.044,25732.24,25732.24,25783.71,25680.78,1812000,18.50,46626826177.64,YAHOO_FINANCE
NIFTY,1762820422044,2025-11-11T05:50:22.044,25733.34,25733.34,25784.81,25681.87,1813000,18.50,46654547846.47,YAHOO_FINANCE
NIFTY,1762820362044,2025-11-11T05:49:22.044,25734.46,25734.46,25785.92,25682.99,1814000,18.50,46682301941.55,YAHOO_FINANCE
NIFTY,1762820302044,2025-11-11T05:48:22.044,25735.59,25735.59,25787.06,25684.11,1815000,18.50,46710088310.69,YAHOO_FINANCE
NIFTY,1762820242044,2025-11-11T05:47:22.044,25736.73,25736.73,25788.21,25685.26,1816000,18.50,46737906798.26,YAHOO_FINANCE
NIFTY,1762820182044,2025-11-11T05:46:22.044,25737.90,25737.90,25789.37,25686.42,1817000,18.50,46765757245.17,YAHOO_FINANCE
NIFTY,1762820122044,2025-11-11T05:45:22.044,25739.08,25739.08,25790.55,25687.60,1818000,18.50,46793639488.92,YAHOO_FINANCE
NIFTY,1762820062044,2025-11-11T05:44:22.044,25740.27,25740.27,25791.75,25688.79,1819000,18.50,46821553363.58,YAHOO_FINANCE
NIFTY,1762820002044,2025-11-11T05:43:22.044,25741.48,25741.48,25792.97,25690.00,1820000,18.50,46849498699.85,YAHOO_FINANCE
NIFTY,1762819942044,2025-11-11T05:42:22.044,25742.71,25742.71,25794.20,25691.22,1821000,18.50,46877475325.00,YAHOO_FINANCE
NIFTY,1762819882044,2025-11-11T05:41:22.044,25743.95,25743.95,25795.44,25692.47,1822000,18.50,46905483062.96,YAHOO_FINANCE
NIFTY,1762819822044,2025-11-11T05:40:22.044,25745.21,25745.21,25796.70,25693.72,1823000,18.50,46933521734.30,YAHOO_FINANCE
NIFTY,1762819762044,2025-11-11T05:39:22.044,25746.49,25746.49,25797.98,25694.99,1824000,18.50,46961591156.22,YAHOO_FINANCE
NIFTY,1762819702044,2025-11-11T05:38:22.044,25747.78,25747.78,25799.27,25696.28,1825000,18.50,46989691142.62,YAHOO_FINANCE
NIFTY,1762819642044,2025-11-11T05:37:22.044,25749.08,25749.08,25800.58,25697.58,1826000,18.50,47017821504.07,YAHOO_FINANCE
NIFTY,1762819582044,2025-11-11T05:36:22.044,25750.40,25750.40,25801.90,25698.90,1827000,18.50,47045982047.86,YAHOO_FINANCE
NIFTY,1762819522044,2025-11-11T05:35:22.044,25751.74,25751.74,25803.24,25700.23,1828000,18.50,47074172577.98,YAHOO_FINANCE
NIFTY,1762819462044,2025-11-11T05:34:22.044,25753.09,25753.09,25804.59,25701.58,1829000,18.50,47102392895.17,YAHOO_FINANCE
NIFTY,1762819402044,2025-11-11T05:33:22.044,25754.45,25754.45,25805.96,25702.94,1830000,18.50,47130642796.92,YAHOO_FINANCE
NIFTY,1762819342044,2025-11-11T05:32:22.044,25755.83,25755.83,25807.34,25704.32,1831000,18.50,47158922077.48,YAHOO_FINANCE
NIFTY,1762819282044,2025-11-11T05:31:22.044,25757.22,25757.22,25808.74,25705.71,1832000,18.50,47187230527.90,YAHOO_FINANCE
NIFTY,1762819222044,2025-11-11T05:30:22.044,25758.63,25758.63,25810.15,25707.11,1833000,18.50,47215567936.03,YAHOO_FINANCE
NIFTY,1762819162044,2025-11-11T05:29:22.044,25760.05,25760.05,25811.57,25708.53,1834000,18.50,47243934086.56,YAHOO_FINANCE
NIFTY,1762819102044,2025-11-11T05:28:22.044,25761.49,25761.49,25813.01,25709.96,1835000,18.50,47272328760.98,YAHOO_FINANCE
NIFTY,1762819042044,2025-11-11T05:27:22.044,25762.94,25762.94,25814.46,25711.41,1836000,18.50,47300751737.70,YAHOO_FINANCE
NIFTY,1762818982044,2025-11-11T05:26:22.044,25764.40,25764.40,25815.93,25712.87,1837000,18.50,47329202791.96,YAHOO_FINANCE
NIFTY,1762818922044,2025-11-11T05:25:22.044,25765.88,25765.88,25817.41,25714.35,1838000,18.50,47357681695.94,YAHOO_FINANCE
NIFTY,1762818862044,2025-11-11T05:24:22.044,25767.37,25767.37,25818.90,25715.83,1839000,18.50,47386188218.71,YAHOO_FINANCE
NIFTY,1762818802044,2025-11-11T05:23:22.044,25768.87,25768.87,25820.41,25717.33,1840000,18.50,47414722126.30,YAHOO_FINANCE
NIFTY,1762818742044,2025-11-11T05:22:22.044,25770.39,25770.39,25821.93,25718.85,1841000,18.50,47443283181.70,YAHOO_FINANCE
NIFTY,1762818682044,2025-11-11T05:21:22.044,25771.92,25771.92,25823.46,25720.37,1842000,18.50,47471871144.88,YAHOO_FINANCE
NIFTY,1762818622044,2025-11-11T05:20:22.044,25773.46,25773.46,25825.01,25721.91,1843000,18.50,47500485772.82,YAHOO_FINANCE
NIFTY,1762818562044,2025-11-11T05:19:22.044,25775.01,25775.01,25826.56,25723.46,1844000,18.50,47529126819.50,YAHOO_FINANCE
NIFTY,1762818502044,2025-11-11T05:18:22.044,25776.58,25776.58,25828.14,25725.03,1845000,18.50,47557794036.00,YAHOO_FINANCE
NIFTY,1762818442044,2025-11-11T05:17:22.044,25778.16,25778.16,25829.72,25726.61,1846000,18.50,47586487170.42,YAHOO_FINANCE
NIFTY,1762818382044,2025-11-11T05:16:22.044,25779.75,25779.75,25831.31,25728.19,1847000,18.50,47615205967.98,YAHOO_FINANCE
NIFTY,1762818322044,2025-11-11T05:15:22.044,25781.36,25781.36,25832.92,25729.80,1848000,18.50,47643950171.02,YAHOO_FINANCE
NIFTY,1762818262044,2025-11-11T05:14:22.044,25782.97,25782.97,25834.54,25731.41,1849000,18.50,47672719519.00,YAHOO_FINANCE
NIFTY,1762818202044,2025-11-11T05:13:22.044,25784.60,25784.60,25836.17,25733.03,1850000,18.50,47701513748.55,YAHOO_FINANCE
NIFTY,1762818142044,2025-11-11T05:12:22.044,25786.24,25786.24,25837.81,25734.67,1851000,18.50,47730332593.50,YAHOO_FINANCE
NIFTY,1762818082044,2025-11-11T05:11:22.044,25787.89,25787.89,25839.47,25736.32,1852000,18.50,47759175784.88,YAHOO_FINANCE
NIFTY,1762818022044,2025-11-11T05:10:22.044,25789.55,25789.55,25841.13,25737.97,1853000,18.50,47788043050.97,YAHOO_FINANCE
NIFTY,1762817962044,2025-11-11T05:09:22.044,25791.23,25791.23,25842.81,25739.64,1854000,18.50,47816934117.28,YAHOO_FINANCE
NIFTY,1762817902044,2025-11-11T05:08:22.044,25792.91,25792.91,25844.50,25741.32,1855000,18.50,47845848706.65,YAHOO_FINANCE
NIFTY,1762817842044,2025-11-11T05:07:22.044,25794.60,25794.60,25846.19,25743.02,1856000,18.50,47874786539.19,YAHOO_FINANCE
NIFTY,1762817782044,2025-11-11T05:06:22.044,25796.31,25796.31,25847.90,25744.72,1857000,18.50,47903747332.39,YAHOO_FINANCE
NIFTY,1762817722044,2025-11-11T05:05:22.044,25798.03,25798.03,25849.62,25746.43,1858000,18.50,47932730801.06,YAHOO_FINANCE
NIFTY,1762817662044,2025-11-11T05:04:22.044,25799.75,25799.75,25851.35,25748.15,1859000,18.50,47961736657.43,YAHOO_FINANCE
NIFTY,1762817602044,2025-11-11T05:03:22.044,25801.49,25801.49,25853.09,25749.88,1860000,18.50,47990764611.14,YAHOO_FINANCE
NIFTY,1762817542044,2025-11-11T05:02:22.044,25803.23,25803.23,25854.84,25751.63,1861000,18.50,48019814369.28,YAHOO_FINANCE
NIFTY,1762817482044,2025-11-11T05:01:22.044,25804.99,25804.99,25856.60,25753.38,1862000,18.50,48048885636.39,YAHOO_FINANCE
NIFTY,1762817422044,2025-11-11T05:00:22.044,25806.75,25806.75,25858.37,25755.14,1863000,18.50,48077978114.54,YAHOO_FINANCE
NIFTY,1762817362044,2025-11-11T04:59:22.044,25808.53,25808.53,25860.14,25756.91,1864000,18.50,48107091503.30,YAHOO_FINANCE
NIFTY,1762817302044,2025-11-11T04:58:22.044,25810.31,25810.31,25861.93,25758.69,1865000,18.50,48136225499.81,YAHOO_FINANCE
NIFTY,1762817242044,2025-11-11T04:57:22.044,25812.10,25812.10,25863.72,25760.48,1866000,18.50,48165379798.79,YAHOO_FINANCE
NIFTY,1762817182044,2025-11-11T04:56:22.044,25813.90,25813.90,25865.53,25762.27,1867000,18.50,48194554092.56,YAHOO_FINANCE
NIFTY,1762817122044,2025-11-11T04:55:22.044,25815.71,25815.71,25867.34,25764.08,1868000,18.50,48223748071.11,YAHOO_FINANCE
NIFTY,1762817062044,2025-11-11T04:54:22.044,25817.53,25817.53,25869.16,25765.89,1869000,18.50,48252961422.08,YAHOO_FINANCE
NIFTY,1762817002044,2025-11-11T04:53:22.044,25819.35,25819.35,25870.99,25767.72,1870000,18.50,48282193830.81,YAHOO_FINANCE
NIFTY,1762816942044,2025-11-11T04:52:22.044,25821.19,25821.19,25872.83,25769.55,1871000,18.50,48311444980.37,YAHOO_FINANCE
NIFTY,1762816882044,2025-11-11T04:51:22.044,25823.03,25823.03,25874.68,25771.39,1872000,18.50,48340714551.60,YAHOO_FINANCE
NIFTY,1762816822044,2025-11-11T04:50:22.044,25824.88,25824.88,25876.53,25773.23,1873000,18.50,48370002223.12,YAHOO_FINANCE
NIFTY,1762816762044,2025-11-11T04:49:22.044,25826.74,25826.74,25878.39,25775.08,1874000,18.50,48399307671.37,YAHOO_FINANCE
NIFTY,1762816702044,2025-11-11T04:48:22.044,25828.60,25828.60,25880.26,25776.95,1875000,18.50,48428630570.65,YAHOO_FINANCE
NIFTY,1762816642044,2025-11-11T04:47:22.044,25830.47,25830.47,25882.14,25778.81,1876000,18.50,48457970593.15,YAHOO_FINANCE
NIFTY,1762816582044,2025-11-11T04:46:22.044,25832.35,25832.35,25884.02,25780.69,1877000,18.50,48487327408.94,YAHOO_FINANCE
NIFTY,1762816522044,2025-11-11T04:45:22.044,25834.24,25834.24,25885.91,25782.57,1878000,18.50,48516700686.08,YAHOO_FINANCE
NIFTY,1762816462044,2025-11-11T04:44:22.044,25836.13,25836.13,25887.80,25784.46,1879000,18.50,48546090090.57,YAHOO_FINANCE
