Date,Time,Price,Change,ChangePercent,Volume,High,Low,Open,Source
2025-10-30,14:38:55,84441.80,-6.03,-0.0071,0,84446.80,84436.80,84442.07,Yahoo-Interpolated
2025-10-30,14:39:00,84441.25,0.00,0.0000,0,84446.25,84436.25,84444.24,Yahoo-Interpolated
2025-10-30,14:39:05,84443.58,2.33,0.0028,0,84448.58,84438.58,84446.17,Yahoo-Interpolated
2025-10-30,14:39:10,84445.92,4.67,0.0055,0,84450.92,84440.92,84444.29,Yahoo-Interpolated
2025-10-30,14:39:15,84448.25,7.00,0.0083,0,84453.25,84443.25,84449.43,Yahoo-Interpolated
2025-10-30,14:39:20,84450.58,9.33,0.0110,0,84455.58,84445.58,84451.20,Yahoo-Interpolated
2025-10-30,14:39:25,84452.91,11.66,0.0138,0,84457.91,84447.91,84457.33,Yahoo-Interpolated
2025-10-30,14:39:30,84455.25,14.00,0.0166,0,84460.25,84450.25,84450.85,Yahoo-Interpolated
2025-10-30,14:39:35,84457.58,16.33,0.0193,0,84462.58,84452.58,84459.23,Yahoo-Interpolated
2025-10-30,14:39:40,84459.91,18.66,0.0221,0,84464.91,84454.91,84458.18,Yahoo-Interpolated
2025-10-30,14:39:45,84462.24,20.99,0.0249,0,84467.24,84457.24,84461.17,Yahoo-Interpolated
2025-10-30,14:39:50,84464.58,23.33,0.0276,0,84469.58,84459.58,84466.65,Yahoo-Interpolated
2025-10-30,14:39:55,84466.91,25.66,0.0304,0,84471.91,84461.91,84469.89,Yahoo-Interpolated
2025-10-30,14:40:00,84469.24,0.00,0.0000,0,84474.24,84464.24,84464.68,Yahoo-Interpolated
2025-10-30,14:40:05,84468.43,-0.81,-0.0010,0,84473.43,84463.43,84469.50,Yahoo-Interpolated
2025-10-30,14:40:10,84467.62,-1.63,-0.0019,0,84472.62,84462.62,84464.66,Yahoo-Interpolated
2025-10-30,14:40:15,84466.80,-2.44,-0.0029,0,84471.80,84461.80,84462.07,Yahoo-Interpolated
2025-10-30,14:40:20,84465.99,-3.25,-0.0038,0,84470.99,84460.99,84465.67,Yahoo-Interpolated
2025-10-30,14:40:25,84465.18,-4.06,-0.0048,0,84470.18,84460.18,84462.80,Yahoo-Interpolated
2025-10-30,14:40:30,84464.37,-4.88,-0.0058,0,84469.37,84459.37,84460.54,Yahoo-Interpolated
2025-10-30,14:40:35,84463.55,-5.69,-0.0067,0,84468.55,84458.55,84462.90,Yahoo-Interpolated
2025-10-30,14:40:40,84462.74,-6.50,-0.0077,0,84467.74,84457.74,84463.16,Yahoo-Interpolated
2025-10-30,14:40:45,84461.93,-7.31,-0.0087,0,84466.93,84456.93,84465.28,Yahoo-Interpolated
2025-10-30,14:40:50,84461.12,-8.13,-0.0096,0,84466.12,84456.12,84457.47,Yahoo-Interpolated
2025-10-30,14:40:55,84460.30,-8.94,-0.0106,0,84465.30,84455.30,84457.32,Yahoo-Interpolated
2025-10-30,14:41:00,84459.49,0.00,0.0000,0,84464.49,84454.49,84460.25,Yahoo-Interpolated
2025-10-30,14:41:05,84458.26,-1.23,-0.0015,0,84463.26,84453.26,84454.26,Yahoo-Interpolated
2025-10-30,14:41:10,84457.04,-2.46,-0.0029,0,84462.04,84452.04,84457.63,Yahoo-Interpolated
2025-10-30,14:41:15,84455.81,-3.69,-0.0044,0,84460.81,84450.81,84456.01,Yahoo-Interpolated
2025-10-30,14:41:20,84454.58,-4.91,-0.0058,0,84459.58,84449.58,84453.58,Yahoo-Interpolated
2025-10-30,14:41:25,84453.35,-6.14,-0.0073,0,84458.35,84448.35,84453.26,Yahoo-Interpolated
2025-10-30,14:41:30,84452.12,-7.37,-0.0087,0,84457.12,84447.12,84452.47,Yahoo-Interpolated
2025-10-30,14:41:35,84450.89,-8.60,-0.0102,0,84455.89,84445.89,84452.49,Yahoo-Interpolated
2025-10-30,14:41:40,84449.66,-9.83,-0.0116,0,84454.66,84444.66,84451.26,Yahoo-Interpolated
2025-10-30,14:41:45,84448.44,-11.06,-0.0131,0,84453.44,84443.44,84452.18,Yahoo-Interpolated
2025-10-30,14:41:50,84447.21,-12.29,-0.0145,0,84452.21,84442.21,84443.82,Yahoo-Interpolated
2025-10-30,14:41:55,84445.98,-13.51,-0.0160,0,84450.98,84440.98,84446.98,Yahoo-Interpolated
2025-10-30,14:42:00,84444.75,0.00,0.0000,0,84449.75,84439.75,84445.37,Yahoo-Interpolated
2025-10-30,14:42:05,84445.86,1.11,0.0013,0,84450.86,84440.86,84442.93,Yahoo-Interpolated
2025-10-30,14:42:10,84446.98,2.23,0.0026,0,84451.98,84441.98,84449.32,Yahoo-Interpolated
2025-10-30,14:42:15,84448.09,3.34,0.0040,0,84453.09,84443.09,84449.68,Yahoo-Interpolated
2025-10-30,14:42:20,84449.21,4.46,0.0053,0,84454.21,84444.21,84450.84,Yahoo-Interpolated
2025-10-30,14:42:25,84450.32,5.57,0.0066,0,84455.32,84445.32,84454.90,Yahoo-Interpolated
2025-10-30,14:42:30,84451.43,6.68,0.0079,0,84456.43,84446.43,84447.52,Yahoo-Interpolated
2025-10-30,14:42:35,84452.55,7.80,0.0092,0,84457.55,84447.55,84452.49,Yahoo-Interpolated
2025-10-30,14:42:40,84453.66,8.91,0.0106,0,84458.66,84448.66,84456.18,Yahoo-Interpolated
2025-10-30,14:42:45,84454.78,10.03,0.0119,0,84459.78,84449.78,84459.04,Yahoo-Interpolated
2025-10-30,14:42:50,84455.89,11.14,0.0132,0,84460.89,84450.89,84456.58,Yahoo-Interpolated
2025-10-30,14:42:55,84457.00,12.25,0.0145,0,84462.00,84452.00,84459.31,Yahoo-Interpolated
2025-10-30,14:43:00,84458.12,0.00,0.0000,0,84463.12,84453.12,84457.82,Yahoo-Interpolated
2025-10-30,14:43:05,84461.50,3.39,0.0040,0,84466.50,84456.50,84458.85,Yahoo-Interpolated
2025-10-30,14:43:10,84464.89,6.77,0.0080,0,84469.89,84459.89,84466.59,Yahoo-Interpolated
2025-10-30,14:43:15,84468.28,10.16,0.0120,0,84473.28,84463.28,84464.93,Yahoo-Interpolated
2025-10-30,14:43:20,84471.66,13.54,0.0160,0,84476.66,84466.66,84467.72,Yahoo-Interpolated
2025-10-30,14:43:25,84475.05,16.93,0.0200,0,84480.05,84470.05,84479.24,Yahoo-Interpolated
2025-10-30,14:43:30,84478.43,20.32,0.0241,0,84483.43,84473.43,84475.55,Yahoo-Interpolated
2025-10-30,14:43:35,84481.82,23.70,0.0281,0,84486.82,84476.82,84479.10,Yahoo-Interpolated
2025-10-30,14:43:40,84485.21,27.09,0.0321,0,84490.21,84480.21,84488.97,Yahoo-Interpolated
2025-10-30,14:43:45,84488.59,30.47,0.0361,0,84493.59,84483.59,84488.38,Yahoo-Interpolated
2025-10-30,14:43:50,84491.98,33.86,0.0401,0,84496.98,84486.98,84495.88,Yahoo-Interpolated
2025-10-30,14:43:55,84495.36,37.25,0.0441,0,84500.36,84490.36,84499.17,Yahoo-Interpolated
2025-10-30,14:44:00,84498.75,0.00,0.0000,0,84503.75,84493.75,84495.00,Yahoo-Interpolated
2025-10-30,14:44:05,84498.82,0.07,0.0001,0,84503.82,84493.82,84495.36,Yahoo-Interpolated
2025-10-30,14:44:10,84498.88,0.13,0.0002,0,84503.88,84493.88,84495.82,Yahoo-Interpolated
2025-10-30,14:44:15,84498.95,0.20,0.0002,0,84503.95,84493.95,84500.68,Yahoo-Interpolated
2025-10-30,14:44:20,84499.01,0.26,0.0003,0,84504.01,84494.01,84494.67,Yahoo-Interpolated
2025-10-30,14:44:25,84499.08,0.33,0.0004,0,84504.08,84494.08,84499.38,Yahoo-Interpolated
2025-10-30,14:44:30,84499.14,0.39,0.0005,0,84504.14,84494.14,84502.16,Yahoo-Interpolated
2025-10-30,14:44:35,84499.21,0.46,0.0005,0,84504.21,84494.21,84504.18,Yahoo-Interpolated
2025-10-30,14:44:40,84499.28,0.53,0.0006,0,84504.28,84494.28,84495.37,Yahoo-Interpolated
2025-10-30,14:44:45,84499.34,0.59,0.0007,0,84504.34,84494.34,84496.61,Yahoo-Interpolated
2025-10-30,14:44:50,84499.41,0.66,0.0008,0,84504.41,84494.41,84495.13,Yahoo-Interpolated
2025-10-30,14:44:55,84499.47,0.72,0.0009,0,84504.47,84494.47,84503.48,Yahoo-Interpolated
2025-10-30,14:45:00,84499.54,0.00,0.0000,0,84504.54,84494.54,84498.03,Yahoo-Interpolated
2025-10-30,14:45:05,84496.59,-2.95,-0.0035,0,84501.59,84491.59,84492.46,Yahoo-Interpolated
2025-10-30,14:45:10,84493.65,-5.89,-0.0070,0,84498.65,84488.65,84490.89,Yahoo-Interpolated
2025-10-30,14:45:15,84490.70,-8.84,-0.0105,0,84495.70,84485.70,84485.84,Yahoo-Interpolated
2025-10-30,14:45:20,84487.75,-11.79,-0.0139,0,84492.75,84482.75,84487.39,Yahoo-Interpolated
2025-10-30,14:45:25,84484.81,-14.73,-0.0174,0,84489.81,84479.81,84482.55,Yahoo-Interpolated
2025-10-30,14:45:30,84481.86,-17.68,-0.0209,0,84486.86,84476.86,84481.34,Yahoo-Interpolated
2025-10-30,14:45:35,84478.91,-20.63,-0.0244,0,84483.91,84473.91,84476.15,Yahoo-Interpolated
2025-10-30,14:45:40,84475.97,-23.57,-0.0279,0,84480.97,84470.97,84472.91,Yahoo-Interpolated
2025-10-30,14:45:45,84473.02,-26.52,-0.0314,0,84478.02,84468.02,84469.45,Yahoo-Interpolated
2025-10-30,14:45:50,84470.07,-29.47,-0.0349,0,84475.07,84465.07,84470.03,Yahoo-Interpolated
2025-10-30,14:45:55,84467.13,-32.41,-0.0384,0,84472.13,84462.13,84469.50,Yahoo-Interpolated
2025-10-30,14:46:00,84464.18,0.00,0.0000,0,84469.18,84459.18,84464.32,Yahoo-Interpolated
2025-10-30,14:46:05,84461.53,-2.65,-0.0031,0,84466.53,84456.53,84461.79,Yahoo-Interpolated
2025-10-30,14:46:10,84458.88,-5.30,-0.0063,0,84463.88,84453.88,84456.82,Yahoo-Interpolated
2025-10-30,14:46:15,84456.22,-7.96,-0.0094,0,84461.22,84451.22,84452.44,Yahoo-Interpolated
2025-10-30,14:46:20,84453.57,-10.61,-0.0126,0,84458.57,84448.57,84456.70,Yahoo-Interpolated
2025-10-30,14:46:25,84450.92,-13.26,-0.0157,0,84455.92,84445.92,84449.92,Yahoo-Interpolated
2025-10-30,14:46:30,84448.27,-15.91,-0.0188,0,84453.27,84443.27,84450.23,Yahoo-Interpolated
2025-10-30,14:46:35,84445.61,-18.57,-0.0220,0,84450.61,84440.61,84447.27,Yahoo-Interpolated
2025-10-30,14:46:40,84442.96,-21.22,-0.0251,0,84447.96,84437.96,84445.38,Yahoo-Interpolated
2025-10-30,14:46:45,84440.31,-23.87,-0.0283,0,84445.31,84435.31,84439.81,Yahoo-Interpolated
2025-10-30,14:46:50,84437.66,-26.52,-0.0314,0,84442.66,84432.66,84440.71,Yahoo-Interpolated
2025-10-30,14:46:55,84435.00,-29.18,-0.0345,0,84440.00,84430.00,84431.82,Yahoo-Interpolated
2025-10-30,14:47:00,84432.35,0.00,0.0000,0,84437.35,84427.35,84435.53,Yahoo-Interpolated
2025-10-30,14:47:05,84433.74,1.39,0.0016,0,84438.74,84428.74,84430.57,Yahoo-Interpolated
2025-10-30,14:47:10,84435.14,2.79,0.0033,0,84440.14,84430.14,84432.44,Yahoo-Interpolated
2025-10-30,14:47:15,84436.53,4.18,0.0049,0,84441.53,84431.53,84441.34,Yahoo-Interpolated
2025-10-30,14:47:20,84437.92,5.57,0.0066,0,84442.92,84432.92,84438.58,Yahoo-Interpolated
2025-10-30,14:47:25,84439.31,6.96,0.0082,0,84444.31,84434.31,84440.70,Yahoo-Interpolated
2025-10-30,14:47:30,84440.71,8.36,0.0099,0,84445.71,84435.71,84437.81,Yahoo-Interpolated
2025-10-30,14:47:35,84442.10,9.75,0.0115,0,84447.10,84437.10,84439.89,Yahoo-Interpolated
2025-10-30,14:47:40,84443.49,11.14,0.0132,0,84448.49,84438.49,84445.79,Yahoo-Interpolated
2025-10-30,14:47:45,84444.88,12.53,0.0148,0,84449.88,84439.88,84446.45,Yahoo-Interpolated
2025-10-30,14:47:50,84446.28,13.93,0.0165,0,84451.28,84441.28,84449.36,Yahoo-Interpolated
2025-10-30,14:47:55,84447.67,15.32,0.0181,0,84452.67,84442.67,84450.10,Yahoo-Interpolated
2025-10-30,14:48:00,84449.06,0.00,0.0000,0,84454.06,84444.06,84444.79,Yahoo-Interpolated
2025-10-30,14:48:05,84446.80,-2.26,-0.0027,0,84451.80,84441.80,84450.63,Yahoo-Interpolated
2025-10-30,14:48:10,84444.54,-4.52,-0.0054,0,84449.54,84439.54,84442.25,Yahoo-Interpolated
2025-10-30,14:48:15,84442.28,-6.79,-0.0080,0,84447.28,84437.28,84439.76,Yahoo-Interpolated
2025-10-30,14:48:20,84440.02,-9.05,-0.0107,0,84445.02,84435.02,84438.52,Yahoo-Interpolated
2025-10-30,14:48:25,84437.75,-11.31,-0.0134,0,84442.75,84432.75,84437.00,Yahoo-Interpolated
2025-10-30,14:48:30,84435.49,-13.57,-0.0161,0,84440.49,84430.49,84432.50,Yahoo-Interpolated
2025-10-30,14:48:35,84433.23,-15.83,-0.0187,0,84438.23,84428.23,84429.68,Yahoo-Interpolated
2025-10-30,14:48:40,84430.97,-18.09,-0.0214,0,84435.97,84425.97,84429.46,Yahoo-Interpolated
2025-10-30,14:48:45,84428.71,-20.36,-0.0241,0,84433.71,84423.71,84424.74,Yahoo-Interpolated
2025-10-30,14:48:50,84426.45,-22.62,-0.0268,0,84431.45,84421.45,84425.72,Yahoo-Interpolated
2025-10-30,14:48:55,84424.18,-24.88,-0.0295,0,84429.18,84419.18,84424.35,Yahoo-Interpolated
2025-10-30,14:49:00,84421.92,0.00,0.0000,0,84426.92,84416.92,84419.58,Yahoo-Interpolated
2025-10-30,14:49:05,84421.34,-0.59,-0.0007,0,84426.34,84416.34,84424.06,Yahoo-Interpolated
2025-10-30,14:49:10,84420.75,-1.17,-0.0014,0,84425.75,84415.75,84418.88,Yahoo-Interpolated
2025-10-30,14:49:15,84420.16,-1.76,-0.0021,0,84425.16,84415.16,84424.82,Yahoo-Interpolated
2025-10-30,14:49:20,84419.58,-2.34,-0.0028,0,84424.58,84414.58,84417.51,Yahoo-Interpolated
2025-10-30,14:49:25,84418.99,-2.93,-0.0035,0,84423.99,84413.99,84414.53,Yahoo-Interpolated
2025-10-30,14:49:30,84418.41,-3.52,-0.0042,0,84423.41,84413.41,84421.08,Yahoo-Interpolated
2025-10-30,14:49:35,84417.82,-4.10,-0.0049,0,84422.82,84412.82,84417.32,Yahoo-Interpolated
2025-10-30,14:49:40,84417.23,-4.69,-0.0056,0,84422.23,84412.23,84412.35,Yahoo-Interpolated
2025-10-30,14:49:45,84416.65,-5.27,-0.0062,0,84421.65,84411.65,84412.98,Yahoo-Interpolated
2025-10-30,14:49:50,84416.06,-5.86,-0.0069,0,84421.06,84411.06,84415.37,Yahoo-Interpolated
2025-10-30,14:49:55,84415.48,-6.45,-0.0076,0,84420.48,84410.48,84416.02,Yahoo-Interpolated
2025-10-30,14:50:00,84414.89,0.00,0.0000,0,84419.89,84409.89,84410.52,Yahoo-Interpolated
2025-10-30,14:50:05,84412.90,-1.99,-0.0024,0,84417.90,84407.90,84417.86,Yahoo-Interpolated
2025-10-30,14:50:10,84410.91,-3.98,-0.0047,0,84415.91,84405.91,84409.08,Yahoo-Interpolated
2025-10-30,14:50:15,84408.93,-5.96,-0.0071,0,84413.93,84403.93,84407.84,Yahoo-Interpolated
2025-10-30,14:50:20,84406.94,-7.95,-0.0094,0,84411.94,84401.94,84408.42,Yahoo-Interpolated
2025-10-30,14:50:25,84404.95,-9.94,-0.0118,0,84409.95,84399.95,84405.59,Yahoo-Interpolated
2025-10-30,14:50:30,84402.96,-11.93,-0.0141,0,84407.96,84397.96,84405.15,Yahoo-Interpolated
2025-10-30,14:50:35,84400.97,-13.92,-0.0165,0,84405.97,84395.97,84405.84,Yahoo-Interpolated
2025-10-30,14:50:40,84398.98,-15.91,-0.0188,0,84403.98,84393.98,84399.49,Yahoo-Interpolated
2025-10-30,14:50:45,84397.00,-17.89,-0.0212,0,84402.00,84392.00,84399.41,Yahoo-Interpolated
2025-10-30,14:50:50,84395.01,-19.88,-0.0236,0,84400.01,84390.01,84393.27,Yahoo-Interpolated
2025-10-30,14:50:55,84393.02,-21.87,-0.0259,0,84398.02,84388.02,84394.44,Yahoo-Interpolated
2025-10-30,14:51:00,84391.03,0.00,0.0000,0,84396.03,84386.03,84393.99,Yahoo-Interpolated
2025-10-30,14:51:05,84390.07,-0.96,-0.0011,0,84395.07,84385.07,84387.93,Yahoo-Interpolated
2025-10-30,14:51:10,84389.12,-1.91,-0.0023,0,84394.12,84384.12,84387.09,Yahoo-Interpolated
2025-10-30,14:51:15,84388.16,-2.87,-0.0034,0,84393.16,84383.16,84385.50,Yahoo-Interpolated
2025-10-30,14:51:20,84387.20,-3.83,-0.0045,0,84392.20,84382.20,84387.48,Yahoo-Interpolated
2025-10-30,14:51:25,84386.25,-4.79,-0.0057,0,84391.25,84381.25,84388.90,Yahoo-Interpolated
2025-10-30,14:51:30,84385.29,-5.74,-0.0068,0,84390.29,84380.29,84385.61,Yahoo-Interpolated
2025-10-30,14:51:35,84384.33,-6.70,-0.0079,0,84389.33,84379.33,84387.86,Yahoo-Interpolated
2025-10-30,14:51:40,84383.38,-7.66,-0.0091,0,84388.38,84378.38,84382.08,Yahoo-Interpolated
2025-10-30,14:51:45,84382.42,-8.61,-0.0102,0,84387.42,84377.42,84383.37,Yahoo-Interpolated
2025-10-30,14:51:50,84381.46,-9.57,-0.0113,0,84386.46,84376.46,84381.23,Yahoo-Interpolated
2025-10-30,14:51:55,84380.50,-10.53,-0.0125,0,84385.50,84375.50,84380.24,Yahoo-Interpolated
2025-10-30,14:52:00,84379.55,0.00,0.0000,0,84384.55,84374.55,84378.18,Yahoo-Interpolated
2025-10-30,14:52:05,84380.73,1.18,0.0014,0,84385.73,84375.73,84378.73,Yahoo-Interpolated
2025-10-30,14:52:10,84381.91,2.36,0.0028,0,84386.91,84376.91,84382.74,Yahoo-Interpolated
2025-10-30,14:52:15,84383.09,3.54,0.0042,0,84388.09,84378.09,84384.03,Yahoo-Interpolated
2025-10-30,14:52:20,84384.27,4.72,0.0056,0,84389.27,84379.27,84384.81,Yahoo-Interpolated
2025-10-30,14:52:25,84385.45,5.90,0.0070,0,84390.45,84380.45,84387.30,Yahoo-Interpolated
2025-10-30,14:52:30,84386.63,7.08,0.0084,0,84391.63,84381.63,84391.60,Yahoo-Interpolated
2025-10-30,14:52:35,84387.81,8.26,0.0098,0,84392.81,84382.81,84391.83,Yahoo-Interpolated
2025-10-30,14:52:40,84388.99,9.44,0.0112,0,84393.99,84383.99,84388.38,Yahoo-Interpolated
2025-10-30,14:52:45,84390.17,10.62,0.0126,0,84395.17,84385.17,84391.03,Yahoo-Interpolated
2025-10-30,14:52:50,84391.35,11.80,0.0140,0,84396.35,84386.35,84387.35,Yahoo-Interpolated
2025-10-30,14:52:55,84392.53,12.98,0.0154,0,84397.53,84387.53,84388.12,Yahoo-Interpolated
2025-10-30,14:53:00,84393.71,0.00,0.0000,0,84398.71,84388.71,84396.43,Yahoo-Interpolated
2025-10-30,14:53:05,84392.66,-1.05,-0.0012,0,84397.66,84387.66,84389.53,Yahoo-Interpolated
2025-10-30,14:53:10,84391.61,-2.10,-0.0025,0,84396.61,84386.61,84389.95,Yahoo-Interpolated
2025-10-30,14:53:15,84390.57,-3.14,-0.0037,0,84395.57,84385.57,84392.04,Yahoo-Interpolated
2025-10-30,14:53:20,84389.52,-4.19,-0.0050,0,84394.52,84384.52,84391.36,Yahoo-Interpolated
2025-10-30,14:53:25,84388.47,-5.24,-0.0062,0,84393.47,84383.47,84390.64,Yahoo-Interpolated
2025-10-30,14:53:30,84387.42,-6.29,-0.0075,0,84392.42,84382.42,84383.14,Yahoo-Interpolated
2025-10-30,14:53:35,84386.37,-7.34,-0.0087,0,84391.37,84381.37,84383.00,Yahoo-Interpolated
2025-10-30,14:53:40,84385.33,-8.39,-0.0099,0,84390.33,84380.33,84387.16,Yahoo-Interpolated
2025-10-30,14:53:45,84384.28,-9.43,-0.0112,0,84389.28,84379.28,84384.03,Yahoo-Interpolated
2025-10-30,14:53:50,84383.23,-10.48,-0.0124,0,84388.23,84378.23,84382.47,Yahoo-Interpolated
2025-10-30,14:53:55,84382.18,-11.53,-0.0137,0,84387.18,84377.18,84383.96,Yahoo-Interpolated
2025-10-30,14:54:00,84381.13,0.00,0.0000,0,84386.13,84376.13,84384.64,Yahoo-Interpolated
2025-10-30,14:54:05,84377.21,-3.92,-0.0046,0,84382.21,84372.21,84379.57,Yahoo-Interpolated
2025-10-30,14:54:10,84373.29,-7.84,-0.0093,0,84378.29,84368.29,84373.72,Yahoo-Interpolated
2025-10-30,14:54:15,84369.37,-11.77,-0.0139,0,84374.37,84364.37,84369.57,Yahoo-Interpolated
2025-10-30,14:54:20,84365.45,-15.69,-0.0186,0,84370.45,84360.45,84365.17,Yahoo-Interpolated
2025-10-30,14:54:25,84361.52,-19.61,-0.0232,0,84366.52,84356.52,84357.06,Yahoo-Interpolated
2025-10-30,14:54:30,84357.60,-23.53,-0.0279,0,84362.60,84352.60,84356.31,Yahoo-Interpolated
2025-10-30,14:54:35,84353.68,-27.45,-0.0325,0,84358.68,84348.68,84356.47,Yahoo-Interpolated
2025-10-30,14:54:40,84349.76,-31.38,-0.0372,0,84354.76,84344.76,84349.15,Yahoo-Interpolated
2025-10-30,14:54:45,84345.84,-35.30,-0.0418,0,84350.84,84340.84,84350.15,Yahoo-Interpolated
2025-10-30,14:54:50,84341.91,-39.22,-0.0465,0,84346.91,84336.91,84345.02,Yahoo-Interpolated
2025-10-30,14:54:55,84337.99,-43.14,-0.0511,0,84342.99,84332.99,84333.33,Yahoo-Interpolated
2025-10-30,14:55:00,84334.07,0.00,0.0000,0,84339.07,84329.07,84338.47,Yahoo-Interpolated
2025-10-30,14:55:05,84333.74,-0.33,-0.0004,0,84338.74,84328.74,84334.17,Yahoo-Interpolated
2025-10-30,14:55:10,84333.41,-0.66,-0.0008,0,84338.41,84328.41,84338.24,Yahoo-Interpolated
2025-10-30,14:55:15,84333.08,-0.99,-0.0012,0,84338.08,84328.08,84338.03,Yahoo-Interpolated
2025-10-30,14:55:20,84332.75,-1.32,-0.0016,0,84337.75,84327.75,84331.82,Yahoo-Interpolated
2025-10-30,14:55:25,84332.42,-1.65,-0.0020,0,84337.42,84327.42,84332.29,Yahoo-Interpolated
2025-10-30,14:55:30,84332.09,-1.98,-0.0023,0,84337.09,84327.09,84332.74,Yahoo-Interpolated
2025-10-30,14:55:35,84331.76,-2.31,-0.0027,0,84336.76,84326.76,84327.59,Yahoo-Interpolated
2025-10-30,14:55:40,84331.43,-2.64,-0.0031,0,84336.43,84326.43,84328.22,Yahoo-Interpolated
2025-10-30,14:55:45,84331.10,-2.97,-0.0035,0,84336.10,84326.10,84327.12,Yahoo-Interpolated
2025-10-30,14:55:50,84330.77,-3.30,-0.0039,0,84335.77,84325.77,84327.88,Yahoo-Interpolated
2025-10-30,14:55:55,84330.44,-3.63,-0.0043,0,84335.44,84325.44,84326.82,Yahoo-Interpolated
2025-10-30,14:56:00,84330.11,0.00,0.0000,0,84335.11,84325.11,84325.76,Yahoo-Interpolated
2025-10-30,14:56:05,84333.06,2.96,0.0035,0,84338.06,84328.06,84337.34,Yahoo-Interpolated
2025-10-30,14:56:10,84336.02,5.91,0.0070,0,84341.02,84331.02,84338.09,Yahoo-Interpolated
2025-10-30,14:56:15,84338.97,8.87,0.0105,0,84343.97,84333.97,84339.60,Yahoo-Interpolated
2025-10-30,14:56:20,84341.93,11.82,0.0140,0,84346.93,84336.93,84345.46,Yahoo-Interpolated
2025-10-30,14:56:25,84344.88,14.78,0.0175,0,84349.88,84339.88,84343.05,Yahoo-Interpolated
2025-10-30,14:56:30,84347.84,17.73,0.0210,0,84352.84,84342.84,84351.08,Yahoo-Interpolated
2025-10-30,14:56:35,84350.79,20.69,0.0245,0,84355.79,84345.79,84347.94,Yahoo-Interpolated
2025-10-30,14:56:40,84353.75,23.64,0.0280,0,84358.75,84348.75,84356.77,Yahoo-Interpolated
2025-10-30,14:56:45,84356.71,26.60,0.0315,0,84361.71,84351.71,84351.95,Yahoo-Interpolated
2025-10-30,14:56:50,84359.66,29.55,0.0350,0,84364.66,84354.66,84362.49,Yahoo-Interpolated
2025-10-30,14:56:55,84362.62,32.51,0.0385,0,84367.62,84357.62,84360.01,Yahoo-Interpolated
2025-10-30,14:57:00,84365.57,0.00,0.0000,0,84370.57,84360.57,84363.99,Yahoo-Interpolated
2025-10-30,14:57:05,84365.65,0.07,0.0001,0,84370.65,84360.65,84369.22,Yahoo-Interpolated
2025-10-30,14:57:10,84365.72,0.15,0.0002,0,84370.72,84360.72,84369.78,Yahoo-Interpolated
2025-10-30,14:57:15,84365.79,0.22,0.0003,0,84370.79,84360.79,84369.87,Yahoo-Interpolated
2025-10-30,14:57:20,84365.87,0.30,0.0004,0,84370.87,84360.87,84366.15,Yahoo-Interpolated
2025-10-30,14:57:25,84365.94,0.37,0.0004,0,84370.94,84360.94,84361.91,Yahoo-Interpolated
2025-10-30,14:57:30,84366.02,0.45,0.0005,0,84371.02,84361.02,84363.49,Yahoo-Interpolated
2025-10-30,14:57:35,84366.09,0.52,0.0006,0,84371.09,84361.09,84362.96,Yahoo-Interpolated
2025-10-30,14:57:40,84366.17,0.60,0.0007,0,84371.17,84361.17,84363.84,Yahoo-Interpolated
2025-10-30,14:57:45,84366.24,0.67,0.0008,0,84371.24,84361.24,84365.89,Yahoo-Interpolated
2025-10-30,14:57:50,84366.32,0.75,0.0009,0,84371.32,84361.32,84361.34,Yahoo-Interpolated
2025-10-30,14:57:55,84366.39,0.82,0.0010,0,84371.39,84361.39,84365.94,Yahoo-Interpolated
2025-10-30,14:58:00,84366.47,0.00,0.0000,0,84371.47,84361.47,84371.33,Yahoo-Interpolated
2025-10-30,14:58:05,84367.02,0.56,0.0007,0,84372.02,84362.02,84370.79,Yahoo-Interpolated
2025-10-30,14:58:10,84367.58,1.11,0.0013,0,84372.58,84362.58,84362.70,Yahoo-Interpolated
2025-10-30,14:58:15,84368.14,1.67,0.0020,0,84373.14,84363.14,84365.81,Yahoo-Interpolated
2025-10-30,14:58:20,84368.69,2.22,0.0026,0,84373.69,84363.69,84365.60,Yahoo-Interpolated
2025-10-30,14:58:25,84369.25,2.78,0.0033,0,84374.25,84364.25,84364.76,Yahoo-Interpolated
2025-10-30,14:58:30,84369.80,3.34,0.0040,0,84374.80,84364.80,84374.78,Yahoo-Interpolated
2025-10-30,14:58:35,84370.36,3.89,0.0046,0,84375.36,84365.36,84370.84,Yahoo-Interpolated
2025-10-30,14:58:40,84370.92,4.45,0.0053,0,84375.92,84365.92,84369.23,Yahoo-Interpolated
2025-10-30,14:58:45,84371.47,5.00,0.0059,0,84376.47,84366.47,84370.13,Yahoo-Interpolated
2025-10-30,14:58:50,84372.03,5.56,0.0066,0,84377.03,84367.03,84376.95,Yahoo-Interpolated
2025-10-30,14:58:55,84372.58,6.12,0.0072,0,84377.58,84367.58,84376.76,Yahoo-Interpolated
2025-10-30,14:59:00,84373.14,0.00,0.0000,0,84378.14,84368.14,84372.95,Yahoo-Interpolated
2025-10-30,14:59:05,84378.15,5.01,0.0059,0,84383.15,84373.15,84382.97,Yahoo-Interpolated
2025-10-30,14:59:10,84383.17,10.02,0.0119,0,84388.17,84378.17,84378.82,Yahoo-Interpolated
2025-10-30,14:59:15,84388.18,15.04,0.0178,0,84393.18,84383.18,84384.39,Yahoo-Interpolated
